FIPS,CD,Geographic Name,Geographic Subtype,Total Vote,Democratic,Republican,Independent,Libertarian,Green,Constitution,CA Democratic,CA Republican,Unity,Write-ins,Independent American,Conservative,Working Families,Working Class,State1,State2,State3,State4,State5,State6,State7,State8
fips,cd,name,type,totalvote,vote1,vote2,vote3,vote4,vote5,vote6,vote7,vote8,vote9,vote10,vote11,vote12,vote13,vote14,vote15,vote16,vote17,vote18,vote19,vote20,vote21,vote22
47123,47123_3,Monroe,County,11744,1761,9812,0,0,0,0,0,0,0,0,0,0,0,0,68,103,0,0,0,0,0,0
47125,47125_7,Montgomery,County,40437,15063,24484,0,0,0,0,0,0,0,0,0,0,0,0,890,0,0,0,0,0,0,0
47127,47127_4,Moore,County,2032,279,1673,0,0,0,0,0,0,0,0,0,0,0,0,19,0,7,8,46,0,0,0
47129,47129_3,Morgan,County,4558,595,3874,0,0,0,0,0,0,0,0,0,0,0,0,38,51,0,0,0,0,0,0
47131,47131_8,Obion,County,7694,1125,6475,0,0,0,0,0,0,0,0,0,0,0,0,68,26,0,0,0,0,0,0
47133,47133_6,Overton,County,5669,1105,4564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47135,47135_7,Perry,County,1860,317,1518,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
47137,47137_6,Pickett,County,1916,326,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47139,47139_3,Polk,County,4715,721,3928,0,0,0,0,0,0,0,0,0,0,0,0,28,38,0,0,0,0,0,0
47141,47141_6,Putnam,County,18897,4785,14112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47143,47143_4,Rhea,County,7569,1093,6315,0,0,0,0,0,0,0,0,0,0,0,0,73,13,24,6,45,0,0,0
47145,47145_3,Roane,County,15715,3339,12080,0,0,0,0,0,0,0,0,0,0,0,0,102,194,0,0,0,0,0,0
47147,47147_7,Robertson,County,17850,3843,13638,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0
47149,47149_4,Rutherford,County,73134,26601,44376,0,0,0,0,0,0,0,0,0,0,0,0,833,233,360,189,542,0,0,0
47151,47151_3,Scott,County,915,92,812,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0
47151,47151_6,Scott,County,2678,299,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47153,47153_4,Sequatchie,County,4172,615,3439,0,0,0,0,0,0,0,0,0,0,0,0,56,8,18,0,36,0,0,0
47155,47155_1,Sevier,County,22725,3907,18404,0,0,0,0,0,0,0,0,0,0,0,0,283,131,0,0,0,0,0,0
47157,47157_8,Shelby,County,69724,19996,48837,0,0,0,0,0,0,0,0,0,0,0,0,656,235,0,0,0,0,0,0
47157,47157_9,Shelby,County,126742,92274,29804,0,0,0,0,0,0,0,0,0,0,0,0,1101,455,3108,0,0,0,0,0
47159,47159_6,Smith,County,5132,888,4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47161,47161_7,Stewart,County,3857,620,3117,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0
47163,47163_1,Sullivan,County,41936,8869,32283,0,0,0,0,0,0,0,0,0,0,0,0,510,274,0,0,0,0,0,0
47165,47165_6,Sumner,County,50254,13802,36452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47167,47167_8,Tipton,County,7584,1594,5808,0,0,0,0,0,0,0,0,0,0,0,0,109,73,0,0,0,0,0,0
47167,47167_9,Tipton,County,7117,1481,5308,0,0,0,0,0,0,0,0,0,0,0,0,59,29,240,0,0,0,0,0
47169,47169_6,Trousdale,County,2081,447,1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47171,47171_1,Unicoi,County,5093,840,4146,0,0,0,0,0,0,0,0,0,0,0,0,77,30,0,0,0,0,0,0
47173,47173_2,Union,County,4066,617,3449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47175,47175_6,Van Buren,County,1806,315,1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47177,47177_4,Warren,County,8404,1805,6099,0,0,0,0,0,0,0,0,0,0,0,0,82,16,34,37,331,0,0,0
47177,47177_6,Warren,County,134,23,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47179,47179_1,Washington,County,34082,9821,23454,0,0,0,0,0,0,0,0,0,0,0,0,537,270,0,0,0,0,0,0
47181,47181_7,Wayne,County,3467,370,3042,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0
47183,47183_8,Weakley,County,8044,1399,6495,0,0,0,0,0,0,0,0,0,0,0,0,111,39,0,0,0,0,0,0
47185,47185_6,White,County,6918,1118,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47187,47187_5,Williamson,County,56135,18018,37265,0,0,0,0,0,0,0,0,0,0,0,0,470,171,211,0,0,0,0,0
47187,47187_7,Williamson,County,28674,8958,19290,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0
47189,47189_5,Wilson,County,33183,10438,22074,0,0,0,0,0,0,0,0,0,0,0,0,320,197,154,0,0,0,0,0
47189,47189_6,Wilson,County,10889,2353,8536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48001,48001_6,Anderson,County,11955,0,11955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48003,48003_19,Andrews,County,3692,0,3276,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48005,48005_17,Angelina,County,24288,5162,19126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48007,48007_27,Aransas,County,9567,1946,7621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48009,48009_13,Archer,County,3831,352,3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48011,48011_13,Armstrong,County,893,60,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48013,48013_28,Atascosa,County,12467,4607,7860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48015,48015_10,Austin,County,11076,1627,9274,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48017,48017_19,Bailey,County,1269,0,1125,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48019,48019_21,Bandera,County,10419,1830,8589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48021,48021_10,Bastrop,County,15558,6227,8910,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48021,48021_27,Bastrop,County,13173,5165,8008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48023,48023_13,Baylor,County,1284,115,1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48025,48025_27,Bee,County,6337,2220,4117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027,48027_11,Bell,County,18478,0,18478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027,48027_31,Bell,County,43887,0,43887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48029,48029_20,Bexar,County,167899,114822,53059,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
48029,48029_21,Bexar,County,120958,59484,61474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48029,48029_23,Bexar,County,117380,49544,64390,3446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48029,48029_28,Bexar,County,54361,31442,22919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48029,48029_35,Bexar,County,60970,41839,19131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48031,48031_21,Blanco,County,6687,1553,5134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48033,48033_19,Borden,County,312,0,303,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48035,48035_31,Bosque,County,6177,0,6177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48037,48037_1,Bowie,County,22981,5767,17214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48037,48037_4,Bowie,County,3346,472,2839,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48039,48039_9,Brazoria,County,27096,17745,9351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48039,48039_14,Brazoria,County,40688,9162,31526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48039,48039_22,Brazoria,County,41231,14566,25522,0,1117,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
48041,48041_10,Brazos,County,57232,20263,35261,0,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48043,48043_23,Brewster,County,3697,1498,1934,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48045,48045_13,Briscoe,County,585,54,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48047,48047_15,Brooks,County,1851,1111,706,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48049,48049_11,Brown,County,11155,0,11155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48051,48051_10,Burleson,County,6642,1085,5460,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48053,48053_31,Burnet,County,16489,0,16489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48055,48055_27,Caldwell,County,11119,4696,6423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48057,48057_27,Calhoun,County,5550,1271,4279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48059,48059_19,Callahan,County,571,0,523,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48059,48059_25,Callahan,County,4295,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48061,48061_34,Cameron,County,76561,38381,35659,2521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48063,48063_1,Camp,County,3936,845,3091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48065,48065_13,Carson,County,2365,202,2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48067,48067_1,Cass,County,9885,1515,8370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48069,48069_19,Castro,County,1413,0,1244,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48071,48071_14,Chambers,County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48071,48071_36,Chambers,County,15649,2418,13231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48073,48073_6,Cherokee,County,12143,0,12143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48075,48075_13,Childress,County,1738,163,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48077,48077_13,Clay,County,4444,444,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48079,48079_19,Cochran,County,592,0,516,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48081,48081_11,Coke,County,1286,0,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48083,48083_11,Coleman,County,2904,0,2904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48085,48085_3,Collin,County,244112,94378,143339,0,6395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48085,48085_4,Collin,County,94194,43576,48277,0,2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48085,48085_32,Collin,County,19619,11410,8209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48087,48087_13,Collingsworth,County,914,78,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48089,48089_10,Colorado,County,7432,1277,6049,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48091,48091_21,Comal,County,66244,16266,49978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48091,48091_35,Comal,County,7711,2546,5165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48093,48093_25,Comanche,County,4174,0,4174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48095,48095_11,Concho,County,845,0,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48097,48097_26,Cooke,County,14843,0,13133,0,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48099,48099_31,Coryell,County,12962,0,12962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48101,48101_13,Cottle,County,504,60,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48103,48103_23,Crane,County,1107,124,933,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48105,48105_23,Crockett,County,1140,223,866,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48107,48107_19,Crosby,County,1218,0,996,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48109,48109_23,Culberson,County,659,238,386,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48111,48111_13,Dallam,County,1035,85,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48113,48113_5,Dallas,County,98528,49219,46892,0,2309,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0
48113,48113_6,Dallas,County,19159,0,19159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48113,48113_24,Dallas,County,111878,49579,62299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48113,48113_30,Dallas,County,165806,125083,34887,3658,1728,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0
48113,48113_32,Dallas,County,149558,99054,50504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48113,48113_33,Dallas,County,59535,42271,15672,0,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48115,48115_19,Dawson,County,2438,0,2108,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48117,48117_13,Deaf Smith,County,2931,646,2285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48119,48119_4,Delta,County,1975,259,1673,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48121,48121_4,Denton,County,20173,7680,12048,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48121,48121_13,Denton,County,42118,22798,19320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48121,48121_26,Denton,County,232772,0,155463,0,77309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48121,48121_32,Denton,County,7405,4886,2519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48123,48123_27,Dewitt,County,6007,844,5163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48125,48125_13,Dickens,County,781,98,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48127,48127_23,Dimmit,County,2694,1562,970,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48129,48129_13,Donley,County,1181,112,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48131,48131_28,Duval,County,3375,2224,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48133,48133_25,Eastland,County,5516,0,5516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48135,48135_11,Ector,County,19124,0,19124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48137,48137_23,Edwards,County,793,79,585,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48139,48139_6,Ellis,County,49841,0,49841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48141,48141_16,El Paso,County,148963,94266,54697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48141,48141_23,El Paso,County,11550,6001,4425,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48143,48143_25,Erath,County,11726,0,11726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48145,48145_17,Falls,County,4670,1147,3523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48147,48147_4,Fannin,County,11518,1655,9587,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48149,48149_10,Fayette,County,10345,1566,8632,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48151,48151_19,Fisher,County,1350,0,1182,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48153,48153_19,Floyd,County,1443,0,1265,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48155,48155_13,Foard,County,495,76,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48157,48157_7,Fort Bend,County,49509,30583,18926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48157,48157_9,Fort Bend,County,40420,32445,7975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48157,48157_22,Fort Bend,County,156545,58252,94746,0,3350,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0
48159,48159_1,Franklin,County,3848,506,3342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48161,48161_6,Freestone,County,3000,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48161,48161_17,Freestone,County,3222,562,2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48163,48163_23,Frio,County,3478,1440,1864,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48165,48165_19,Gaines,County,4052,0,3767,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48167,48167_14,Galveston,County,110006,38885,71121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48169,48169_19,Garza,County,1154,0,1045,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48171,48171_21,Gillespie,County,13252,2373,10879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48173,48173_11,Glasscock,County,536,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48175,48175_27,Goliad,County,3268,698,2570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48177,48177_27,Gonzales,County,5453,1054,4399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48179,48179_13,Gray,County,5556,519,5037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48181,48181_4,Grayson,County,44478,8764,34742,0,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48183,48183_1,Gregg,County,32996,8694,24302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48185,48185_10,Grimes,County,8904,1590,7171,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48187,48187_15,Guadalupe,County,20815,5804,14579,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48187,48187_28,Guadalupe,County,35015,12962,22053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48189,48189_19,Hale,County,6192,0,5214,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48191,48191_13,Hall,County,860,96,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48193,48193_31,Hamilton,County,3040,0,3040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48195,48195_13,Hansford,County,1613,92,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48197,48197_13,Hardeman,County,973,113,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48199,48199_36,Hardin,County,19529,2018,17511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201,48201_2,Harris,County,124295,46904,77391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201,48201_7,Harris,County,131474,84807,46667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201,48201_8,Harris,County,91888,46160,44192,0,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201,48201_9,Harris,County,95396,74703,20693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201,48201_18,Harris,County,155526,109968,40761,2753,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201,48201_22,Harris,County,21395,7923,12868,0,590,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
48201,48201_29,Harris,County,100014,71379,28635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201,48201_36,Harris,County,112152,43251,68901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201,48201_38,Harris,County,258713,91768,162992,3953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48203,48203_1,Harrison,County,21266,4737,16529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48205,48205_13,Hartley,County,1564,108,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48207,48207_19,Haskell,County,1620,0,1442,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48209,48209_21,Hays,County,52951,24310,28641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48209,48209_35,Hays,County,35168,23465,11703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48211,48211_13,Hemphill,County,1317,151,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48213,48213_5,Henderson,County,27658,4377,22832,0,443,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
48215,48215_15,Hidalgo,County,92766,51312,39604,0,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48215,48215_34,Hidalgo,County,46242,27020,17969,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48217,48217_6,Hill,County,9394,0,9394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48219,48219_19,Hockley,County,5372,0,4717,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48221,48221_25,Hood,County,21746,0,21746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48223,48223_4,Hopkins,County,12212,1799,10105,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48225,48225_17,Houston,County,7090,1393,5697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48227,48227_19,Howard,County,6299,0,5380,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48229,48229_23,Hudspeth,County,856,209,592,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48231,48231_3,Hunt,County,26465,5380,20590,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48231,48231_4,Hunt,County,3574,519,2975,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48233,48233_13,Hutchinson,County,6025,584,5441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48235,48235_11,Irion,County,625,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48237,48237_25,Jack,County,2765,0,2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48239,48239_27,Jackson,County,4576,527,4049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48241,48241_36,Jasper,County,11106,1581,9525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48243,48243_23,Jeff Davis,County,1026,365,615,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48245,48245_14,Jefferson,County,42147,16592,25555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48245,48245_36,Jefferson,County,19255,9611,9644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48247,48247_28,Jim Hogg,County,1491,1135,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48249,48249_15,Jim Wells,County,9230,4304,4814,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48251,48251_6,Johnson,County,10765,0,10765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48251,48251_25,Johnson,County,34760,0,34760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48253,48253_19,Jones,County,4877,0,4330,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48255,48255_15,Karnes,County,3713,726,2947,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48257,48257_5,Kaufman,County,42262,13034,28301,0,913,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
48259,48259_21,Kendall,County,22334,4425,17909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48261,48261_34,Kenedy,County,143,35,104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48263,48263_19,Kent,County,335,0,311,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48265,48265_21,Kerr,County,22244,4544,17700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48267,48267_11,Kimble,County,1667,0,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48269,48269_13,King,County,101,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48271,48271_23,Kinney,County,1063,180,684,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48273,48273_34,Kleberg,County,7493,3299,4023,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
